Datetime,neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(C),temperature_ext(C),ur(%),pressure(hPa)
2024-03-22 18:00:00,1714,7051,,3609,12.4,17.4,12.3,87.5,997.5
2024-03-22 19:00:00,1668,6913,,3609,12.4,15.8,11.7,91.4,997.2
2024-03-22 20:00:00,1710,6926,,3608,12.4,14.9,11.6,90.1,996.7
2024-03-22 21:00:00,1716,6992,,3608,12.3,14.3,10.8,88.7,996.2
2024-03-22 22:00:00,1712,6945,,3608,12.3,13.2,10.5,90.7,995.5
2024-03-22 23:00:00,1649,6968,,3609,12.3,12.9,9.9,93,995.6
2024-03-23 00:00:00,1746,6804,,3609,12.3,12.4,9.8,91.8,995.2
2024-03-23 01:00:00,1683,7309,,3609,12.3,12.3,9.6,92.3,994.6
2024-03-23 02:00:00,1733,7381,,3608,12.3,12.1,9.4,92.8,994.1
2024-03-23 03:00:00,1763,7404,,3608,12.3,12,8.4,92.3,993.1
2024-03-23 04:00:00,1774,7205,,3608,12.3,11.6,8.3,86.8,992.5
2024-03-23 05:00:00,1797,7192,,3609,12.2,11.2,8.2,87.9,991.7
2024-03-23 06:00:00,1804,7315,,3609,12.2,11,8,90.8,990.5
2024-03-23 07:00:00,1798,7306,,3609,12.2,10.8,7.7,94,989.4
2024-03-23 08:00:00,1840,7069,,3608,12.2,10.6,7.6,95.2,988.6
2024-03-23 09:00:00,1857,7385,,3603,12.3,10.6,4.4,93.8,987.5
2024-03-23 10:00:00,1795,7413,,3603,12.3,9.4,4.2,94.2,988.6
2024-03-23 11:00:00,1759,7359,,3608,12.2,9,4.4,92.9,990.3
2024-03-23 12:00:00,1820,7549,,3608,12.4,8.4,4.5,91.8,992
2024-03-23 13:00:00,1802,7285,,3621,13,9.3,6.5,77.9,992.9
2024-03-23 14:00:00,1783,7482,,3608,12.9,11.3,8.9,68.3,992.6
2024-03-23 14:00:00,1783,7482,,3608,12.9,11.3,8.9,68.3,992.6
2024-03-23 15:00:00,1772,7342,,3608,13.5,12.7,7.9,72.1,992.1
2024-03-23 16:00:00,1810,7367,,3609,13.6,13.2,5.9,81.4,992.4
2024-03-23 17:00:00,1731,7340,,3609,12.7,11.3,7.1,74,992.5
2024-03-23 18:00:00,1714,7206,,3608,12.5,11.7,5.6,84.6,992
2024-03-23 19:00:00,1753,7349,,3608,12.5,9.5,4.6,88.1,992.4
2024-03-23 20:00:00,1736,7335,,3608,12.4,7.9,4,89.6,992.6
2024-03-23 21:00:00,1752,7369,,3609,12.4,7,4.3,87.5,992.5
2024-03-23 22:00:00,1788,7242,,3619,12.4,7.2,4.6,86.2,992.5
2024-03-23 23:00:00,1836,7311,,3609,12.3,7,3.5,87.5,992.2
2024-03-24 00:00:00,1829,7527,,3608,12.3,6.1,3.6,83,991.7
2024-03-24 01:00:00,1839,7328,,3608,12.2,5.7,3.4,81.5,991.5
2024-03-24 02:00:00,1839,7356,,3609,12.3,5.5,3,82.5,991
2024-03-24 03:00:00,1822,7592,,3608,12.2,5.2,2.6,83.2,990.5
2024-03-24 04:00:00,1826,7596,,3609,12.2,5,3,82.8,990.1
2024-03-24 05:00:00,1780,7308,,3608,12.2,5.2,2.9,83.5,989.5
2024-03-24 06:00:00,1796,7194,,3609,12.2,5.2,3.1,83.1,988.7
2024-03-24 07:00:00,1907,7418,,3608,12.2,5.4,4.4,79.1,988.6
2024-03-24 08:00:00,1911,7623,,3609,12.8,6.5,5.9,71.4,988.3
2024-03-24 09:00:00,1838,7171,,3608,13.1,9.7,6.8,67,988.1
2024-03-24 10:00:00,1949,7535,,3609,12.6,11.6,5.3,80.5,987.7
2024-03-24 11:00:00,1847,7496,,3608,12.5,9.6,5.7,80.4,987.8
2024-03-24 12:00:00,1893,7463,,3609,12.5,9.4,6.9,72.5,987.5
2024-03-24 13:00:00,1823,7212,,3609,12.4,10.3,6.9,73.1,987
2024-03-24 14:00:00,1903,7176,,3608,12.7,10.4,8,69.3,986.9
2024-03-24 15:00:00,1879,7326,,3608,12.8,12,9.1,60.7,986.4
2024-03-24 16:00:00,1782,7558,,3609,12.5,13.3,7.5,75.4,986.2
2024-03-24 17:00:00,1777,7258,,3609,12.4,11.4,7.1,73.3,985.8
2024-03-24 18:00:00,1780,7239,,3608,12.3,10.3,6,82.7,986.1
2024-03-24 19:00:00,1834,7034,,3608,12.3,9.3,6.7,76.6,985.9
2024-03-24 20:00:00,1786,7354,,3608,12.2,9.1,6.5,78.2,985.5
2024-03-24 21:00:00,1737,7201,,3609,12.2,9,6.3,81.8,985.3
2024-03-24 22:00:00,1628,6964,,3609,12.2,8.8,6.1,83.6,985.2
2024-03-24 23:00:00,1659,7015,,3608,12.2,8.6,5.7,84.9,985.4
2024-03-25 00:00:00,1660,7295,,3608,12.2,8.4,5.4,88,985.5
2024-03-25 01:00:00,1625,6915,,3608,12.2,8.1,4.8,91.3,985.8
2024-03-25 02:00:00,1760,7272,,3609,12.2,7.8,5.3,87.3,986.5
2024-03-25 03:00:00,1693,7321,,3608,12.2,7.8,5.4,84.4,986.9
2024-03-25 04:00:00,1710,7047,,3620,12.2,7.8,5.2,84.7,987.3
2024-03-25 05:00:00,1704,7363,,3609,12.2,7.6,4.7,89.5,988.1
2024-03-25 06:00:00,1750,7281,,3608,12.1,7.5,4.9,85.7,988.9
2024-03-25 07:00:00,1756,7197,,3608,12.1,7.5,5.2,83.6,989.6
2024-03-25 08:00:00,1686,7239,,3609,12.3,7.9,5.8,82.4,990.3
2024-03-25 09:00:00,1767,7361,,3608,12.4,9.3,6.8,76.1,990.9
2024-03-25 10:00:00,1652,7206,,3609,12.6,10.8,6.4,80.8,991.4
2024-03-25 11:00:00,1680,7125,,3608,14.3,11.6,8.8,70.1,991.9
2024-03-25 12:00:00,1708,7013,,3609,12.8,15.2,8.1,65.2,991.9
2024-03-25 13:00:00,1787,7161,,3608,12.8,14.1,8.4,67.8,992.1
2024-03-25 14:00:00,1764,7362,,3608,13,14.1,9,58.1,991.9
2024-04-03 11:00:00,2109,6122,,131.666666666667,14.7,14.7,10.9,68.7,963.9
2024-04-03 11:00:00,2109,6122,,131.666666666667,14.7,14.7,10.9,68.7,963.9
2024-04-03 12:00:00,2130,6993,,3608,14.6,15.5,11.1,69.6,963.9
2024-04-03 12:00:00,2130,6993,,3608,14.6,15.5,11.1,69.6,963.9
2024-04-03 13:00:00,2282,7222,,3609,13.9,16,11.2,65.7,963.9
2024-04-03 13:00:00,2282,7222,,3609,13.9,16,11.2,65.7,963.9
2024-04-03 14:00:00,2288,7147,,3608,14,16,11.3,65,964
2024-04-03 14:00:00,2288,7147,,3608,14,16,11.3,65,964
2024-04-03 15:00:00,2197,7190,,3608,13.8,15.9,11.6,63.1,964
2024-04-03 15:00:00,2197,7190,,3608,13.8,15.9,11.6,63.1,964
2024-04-03 16:00:00,2305,7188,,3609,14.6,15.7,11.4,66.3,963.9
2024-04-03 16:00:00,2305,7188,,3609,14.6,15.7,11.4,66.3,963.9
2024-04-03 17:00:00,2264,7206,,3609,14.6,15.4,11.6,63.8,963.5
2024-04-03 17:00:00,2264,7206,,3609,14.6,15.4,11.6,63.8,963.5
2024-04-03 18:00:00,2292,7242,,3608,13,15.2,10.8,71.2,963.3
2024-04-03 18:00:00,2292,7242,,3608,13,15.2,10.8,71.2,963.3
2024-04-03 19:00:00,2254,7236,,3609,12.7,14.3,9.9,76.6,963.4
2024-04-03 19:00:00,2254,7236,,3609,12.7,14.3,9.9,76.6,963.4
2024-04-03 20:00:00,2180,7268,,3608,12.5,13.4,9.5,77.2,963.6
2024-04-03 20:00:00,2180,7268,,3608,12.5,13.4,9.5,77.2,963.6
2024-04-03 21:00:00,2209,7165,,3609,12.5,12.6,8.6,83.9,963.9
2024-04-03 21:00:00,2209,7165,,3609,12.5,12.6,8.6,83.9,963.9
2024-04-03 22:00:00,2193,7528,,3609,12.5,11.9,8.5,85.9,964.3
2024-04-03 22:00:00,2193,7528,,3609,12.5,11.9,8.5,85.9,964.3
2024-04-03 23:00:00,2127,7222,,3607,12.5,11.4,9.1,84.8,964.5
2024-04-03 23:00:00,2127,7222,,3607,12.5,11.4,9.1,84.8,964.5
2024-04-04 00:00:00,2149,7268,,3609,12.4,11.3,8.8,86.7,964.5
2024-04-04 00:00:00,2149,7268,,3609,12.4,11.3,8.8,86.7,964.5
2024-04-04 01:00:00,2215,7291,,3608,12.4,10.9,9.3,84.7,964.6
2024-04-04 01:00:00,2215,7291,,3608,12.4,10.9,9.3,84.7,964.6
2024-04-04 02:00:00,2157,7159,,3608,12.4,10.9,9.8,86.1,964.5
2024-04-04 02:00:00,2157,7159,,3608,12.4,10.9,9.8,86.1,964.5
2024-04-04 03:00:00,2175,7416,,3609,12.4,11.4,9.5,91.9,964.4
2024-04-04 03:00:00,2175,7416,,3609,12.4,11.4,9.5,91.9,964.4
2024-04-04 04:00:00,2097,7411,,3609,12.4,11.4,9.6,91.8,964.3
2024-04-04 04:00:00,2097,7411,,3609,12.4,11.4,9.6,91.8,964.3
2024-04-04 05:00:00,2219,7458,,3608,12.4,11.5,9.1,87.9,964.9
2024-04-04 05:00:00,2219,7458,,3608,12.4,11.5,9.1,87.9,964.9
2024-04-04 06:00:00,2203,7435,,3608,12.3,11.1,7.8,84.9,965.2
2024-04-04 06:00:00,2203,7435,,3608,12.3,11.1,7.8,84.9,965.2
2024-04-04 07:00:00,2217,7423,,3608,12.3,10.2,7.5,82.7,965.2
2024-04-04 07:00:00,2217,7423,,3608,12.3,10.2,7.5,82.7,965.2
2024-04-04 08:00:00,2132,7186,,3609,13.2,9.6,7.9,82.4,965.7
2024-04-04 08:00:00,2132,7186,,3609,13.2,9.6,7.9,82.4,965.7
2024-04-04 09:00:00,2140,7381,,3609,15,10.6,9.3,83.9,965.9
2024-04-04 09:00:00,2140,7381,,3609,15,10.6,9.3,83.9,965.9
2024-04-04 10:00:00,2073,9771,,3608,13.4,11.4,10.6,83.5,965.4
2024-04-04 10:00:00,2073,9771,,3608,13.4,11.4,10.6,83.5,965.4
2024-04-04 11:00:00,2114,8638,,3609,14.7,12.7,11.8,84.5,965.3
2024-04-04 11:00:00,2114,8638,,3609,14.7,12.7,11.8,84.5,965.3
2024-04-04 12:00:00,2141,7088,,3608,14,13.8,12.6,77.2,964.9
2024-04-04 12:00:00,2141,7088,,3608,14,13.8,12.6,77.2,964.9
2024-04-04 13:00:00,2149,7216,,3608,14.6,14.7,13,77.2,964.7
2024-04-04 13:00:00,2149,7216,,3608,14.6,14.7,13,77.2,964.7
2024-04-04 14:00:00,2197,7268,,3609,14.5,15.1,13.8,71.9,964.3
2024-04-04 14:00:00,2197,7268,,3609,14.5,15.1,13.8,71.9,964.3
2024-04-04 15:00:00,2119,7317,,3608,13.9,16.3,13.7,73,963.6
2024-04-04 15:00:00,2119,7317,,3608,13.9,16.3,13.7,73,963.6
2024-04-04 16:00:00,2206,7301,,3608,13.9,16.4,14.3,66.3,963.5
2024-04-04 16:00:00,2206,7301,,3608,13.9,16.4,14.3,66.3,963.5
2024-04-04 17:00:00,2179,7007,,3609,13.2,17.2,13.2,70,963.9
2024-04-04 17:00:00,2179,7007,,3609,13.2,17.2,13.2,70,963.9
2024-04-04 18:00:00,2079,7116,,3608,13.1,16.5,12.5,69,964.2
2024-04-04 18:00:00,2079,7116,,3608,13.1,16.5,12.5,69,964.2
2024-04-04 19:00:00,2215,7362,,3608,12.8,16,11.8,71.3,964
2024-04-04 19:00:00,2215,7362,,3608,12.8,16,11.8,71.3,964
2024-04-04 20:00:00,2181,7076,,3609,12.6,15,11,73.9,964.7
2024-04-04 20:00:00,2181,7076,,3609,12.6,15,11,73.9,964.7
2024-04-04 21:00:00,2210,7188,,3608,12.6,14.2,10.2,77.5,966
2024-04-04 21:00:00,2210,7188,,3608,12.6,14.2,10.2,77.5,966
2024-04-04 22:00:00,2208,7204,,3609,12.5,13,10.1,78.5,966.8
2024-04-04 22:00:00,2208,7204,,3609,12.5,13,10.1,78.5,966.8
2024-04-04 23:00:00,2158,7163,,3608,12.5,12.6,10.4,80.3,967.5
2024-04-04 23:00:00,2158,7163,,3608,12.5,12.6,10.4,80.3,967.5
2024-04-05 00:00:00,2209,7063,,3609,12.5,12.5,10.2,82.4,968
2024-04-05 00:00:00,2209,7063,,3609,12.5,12.5,10.2,82.4,968
2024-04-05 01:00:00,2078,7258,,3608,12.5,12.1,9.8,82.8,968.5
2024-04-05 01:00:00,2078,7258,,3608,12.5,12.1,9.8,82.8,968.5
2024-04-05 02:00:00,2071,7319,,3609,12.4,11.8,9.5,83.5,968.8
2024-04-05 02:00:00,2071,7319,,3609,12.4,11.8,9.5,83.5,968.8
2024-04-05 03:00:00,2082,7066,,3609,12.5,11.3,9.4,83.4,968.9
2024-04-05 03:00:00,2082,7066,,3609,12.5,11.3,9.4,83.4,968.9
2024-04-05 04:00:00,2175,7322,,3608,12.4,11,8.8,86.6,969
2024-04-05 04:00:00,2175,7322,,3608,12.4,11,8.8,86.6,969
2024-04-05 05:00:00,2112,7137,,3609,12.4,10.7,8.9,88.2,969.2
2024-04-05 05:00:00,2112,7137,,3609,12.4,10.7,8.9,88.2,969.2
2024-04-05 06:00:00,2166,7182,,3608,12.5,10.5,9.8,87.7,969.3
2024-04-05 06:00:00,2166,7182,,3608,12.5,10.5,9.8,87.7,969.3
2024-04-05 07:00:00,2159,7279,,3608,12.4,11,10.1,88.9,969.5
2024-04-05 07:00:00,2159,7279,,3608,12.4,11,10.1,88.9,969.5
2024-04-05 08:00:00,2077,7297,,3608,13,11.4,10.9,88.3,969.6
2024-04-05 08:00:00,2077,7297,,3608,13,11.4,10.9,88.3,969.6
2024-04-05 09:00:00,2078,7179,,3609,13.2,12.2,11.7,86.2,969.6
2024-04-05 09:00:00,2078,7179,,3609,13.2,12.2,11.7,86.2,969.6
2024-04-05 10:00:00,1934,10620,,3608,14.6,13.4,12.4,83.6,970.2
2024-04-05 10:00:00,1934,10620,,3608,14.6,13.4,12.4,83.6,970.2
2024-04-05 11:00:00,1945,10562,,3608,14.5,14.4,14.5,74.9,970.4
2024-04-05 11:00:00,1945,10562,,3608,14.5,14.4,14.5,74.9,970.4
2024-04-05 12:00:00,2073,6888,,3609,13.8,16.4,15.4,70.7,970.7
2024-04-05 12:00:00,2073,6888,,3609,13.8,16.4,15.4,70.7,970.7
2024-04-05 13:00:00,2121,7093,,3608,13.8,18,16.6,67.7,970.4
2024-04-05 13:00:00,2121,7093,,3608,13.8,18,16.6,67.7,970.4
2024-04-05 14:00:00,2004,6994,,3609,13.7,19.4,17.9,66.7,969.6
2024-04-05 14:00:00,2004,6994,,3609,13.7,19.4,17.9,66.7,969.6
2024-04-05 15:00:00,2059,7219,,3608,13.7,20.5,17.9,64.1,969
2024-04-05 15:00:00,2059,7219,,3608,13.7,20.5,17.9,64.1,969
2024-04-05 16:00:00,2012,6801,,3609,13.3,20.7,18.4,62.1,968
2024-04-05 16:00:00,2012,6801,,3609,13.3,20.7,18.4,62.1,968
2024-04-05 17:00:00,2061,6893,,3608,12.9,21.3,18.6,58.3,967.5
2024-04-05 17:00:00,2061,6893,,3608,12.9,21.3,18.6,58.3,967.5
2024-04-05 18:00:00,2020,6971,,3608,13,20.8,18.6,56.6,967.3
2024-04-05 18:00:00,2020,6971,,3608,13,20.8,18.6,56.6,967.3
2024-04-05 19:00:00,1990,6788,,3608,12.9,20.5,18.9,52.2,967
2024-04-05 19:00:00,1990,6788,,3608,12.9,20.5,18.9,52.2,967
2024-04-05 20:00:00,2224,7004,,3609,12.6,20.5,17.9,53.2,966.9
2024-04-05 20:00:00,2224,7004,,3609,12.6,20.5,17.9,53.2,966.9
2024-04-05 21:00:00,2111,6914,,3608,12.6,19.9,17.1,54.4,967.2
2024-04-05 21:00:00,2111,6914,,3608,12.6,19.9,17.1,54.4,967.2
2024-04-05 22:00:00,2109,7089,,3608,12.6,19.2,16.4,56.5,968.2
2024-04-05 22:00:00,2109,7089,,3608,12.6,19.2,16.4,56.5,968.2
2024-04-05 23:00:00,2090,6980,,3609,12.6,18.4,16,59.2,969.2
2024-04-05 23:00:00,2090,6980,,3609,12.6,18.4,16,59.2,969.2
2024-04-06 00:00:00,2119,6889,,3609,12.6,17.9,15.7,61.9,970
2024-04-06 00:00:00,2119,6889,,3609,12.6,17.9,15.7,61.9,970
2024-04-06 01:00:00,2080,7013,,3609,12.6,17.5,15.4,63.3,970.1
2024-04-06 01:00:00,2080,7013,,3609,12.6,17.5,15.4,63.3,970.1
2024-04-06 02:00:00,2040,7034,,3608,12.5,17.1,15.1,64.7,970.6
2024-04-06 02:00:00,2040,7034,,3608,12.5,17.1,15.1,64.7,970.6
2024-04-06 03:00:00,2021,7043,,3609,12.5,16.8,13.8,71.7,970.7
2024-04-06 03:00:00,2021,7043,,3609,12.5,16.8,13.8,71.7,970.7
2024-04-06 04:00:00,2005,6858,,3608,12.5,16.2,14.4,69.3,970.9
2024-04-06 04:00:00,2005,6858,,3608,12.5,16.2,14.4,69.3,970.9
2024-04-06 05:00:00,2005,6926,,3609,12.5,16,14.1,71.7,971
2024-04-06 05:00:00,2005,6926,,3609,12.5,16,14.1,71.7,971
2024-04-06 06:00:00,2041,7078,,3608,12.5,15.9,13.9,73.6,971.2
2024-04-06 06:00:00,2041,7078,,3608,12.5,15.9,13.9,73.6,971.2
2024-04-06 07:00:00,2008,6872,,3609,12.4,15.9,13.6,75.9,971.4
2024-04-06 07:00:00,2008,6872,,3609,12.4,15.9,13.6,75.9,971.4
2024-04-06 08:00:00,2037,6826,,3608,12.6,15.7,14.7,70.3,971.8
2024-04-06 08:00:00,2037,6826,,3608,12.6,15.7,14.7,70.3,971.8
2024-04-06 09:00:00,2000,6842,,3608,13.6,16.2,15.7,68.5,971.9
2024-04-06 09:00:00,2000,6842,,3608,13.6,16.2,15.7,68.5,971.9
2024-04-06 10:00:00,1909,9897,,3609,14.4,17.3,18.3,61.2,972
2024-04-06 10:00:00,1909,9897,,3609,14.4,17.3,18.3,61.2,972
2024-04-06 11:00:00,1973,7800,,3609,13.7,20.2,20.3,54.2,972
2024-04-06 11:00:00,1973,7800,,3609,13.7,20.2,20.3,54.2,972
2024-04-06 12:00:00,1997,6855,,3608,13.6,22.4,21,52.1,972.1
2024-04-06 12:00:00,1997,6855,,3608,13.6,22.4,21,52.1,972.1
2024-04-06 13:00:00,2030,6667,,3608,13.6,23.7,22.2,45.2,972.1
2024-04-06 13:00:00,2030,6667,,3608,13.6,23.7,22.2,45.2,972.1
2024-04-06 14:00:00,2000,6487,,3608,13.6,24.4,22.9,40.9,971.8
2024-04-06 14:00:00,2000,6487,,3608,13.6,24.4,22.9,40.9,971.8
2024-04-06 15:00:00,2079,6935,,3608,13.5,24.8,23.9,38.2,971.6
2024-04-06 15:00:00,2079,6935,,3608,13.5,24.8,23.9,38.2,971.6
2024-04-06 16:00:00,2049,6680,,3609,13.5,25.8,24.4,41.3,971.4
2024-04-06 16:00:00,2049,6680,,3609,13.5,25.8,24.4,41.3,971.4
2024-04-06 17:00:00,2094,6500,,3609,13.4,26.9,24.7,34.2,970.8
2024-04-06 17:00:00,2094,6500,,3609,13.4,26.9,24.7,34.2,970.8
2024-04-06 18:00:00,2115,6322,,3608,13.4,27.8,24.3,36.1,970.5
2024-04-06 18:00:00,2115,6322,,3608,13.4,27.8,24.3,36.1,970.5
2024-04-06 19:00:00,1992,6553,,3609,12.8,27.5,21.3,46.4,970.4
2024-04-06 19:00:00,1992,6553,,3609,12.8,27.5,21.3,46.4,970.4
2024-04-06 20:00:00,2018,6443,,3609,12.7,25.6,19.6,45.8,970.5
2024-04-06 20:00:00,2018,6443,,3609,12.7,25.6,19.6,45.8,970.5
2024-04-06 21:00:00,2062,6268,,3608,12.6,23.3,19.5,46.8,970.5
2024-04-06 21:00:00,2062,6268,,3608,12.6,23.3,19.5,46.8,970.5
2024-04-06 22:00:00,2005,6757,,3608,12.6,21.9,18.9,46.7,970.9
2024-04-06 22:00:00,2005,6757,,3608,12.6,21.9,18.9,46.7,970.9
2024-04-06 23:00:00,2041,6778,,3608,12.6,21.2,17.3,51.5,971
2024-04-06 23:00:00,2041,6778,,3608,12.6,21.2,17.3,51.5,971
2024-04-07 00:00:00,2138,6890,,3609,12.6,19.7,16.3,53.1,970.9
2024-04-07 00:00:00,2138,6890,,3609,12.6,19.7,16.3,53.1,970.9
2024-04-07 01:00:00,2014,6875,,3608,12.6,18.7,16.2,53.5,970.7
2024-04-07 01:00:00,2014,6875,,3608,12.6,18.7,16.2,53.5,970.7
2024-04-07 03:00:00,2059,6826,,3609,12.5,18.2,14.7,56.3,970.9
2024-04-07 03:00:00,2059,6826,,3609,12.5,18.2,14.7,56.3,970.9
2024-04-07 04:00:00,2163,6717,,3609,12.5,17.4,15.6,52.4,970.8
2024-04-07 04:00:00,2163,6717,,3609,12.5,17.4,15.6,52.4,970.8
2024-04-07 05:00:00,2138,6711,,3608,12.5,17.1,16.2,48.3,970.3
2024-04-07 05:00:00,2138,6711,,3608,12.5,17.1,16.2,48.3,970.3
2024-04-07 06:00:00,2128,7013,,3608,12.5,17.2,18.2,41.4,970
2024-04-07 06:00:00,2128,7013,,3608,12.5,17.2,18.2,41.4,970
2024-04-07 07:00:00,2080,6853,,3609,12.5,17.6,18.3,40.7,969.7
2024-04-07 07:00:00,2080,6853,,3609,12.5,17.6,18.3,40.7,969.7
2024-04-07 08:00:00,2122,7042,,3608,12.5,18.3,17.8,46.1,969.7
2024-04-07 08:00:00,2122,7042,,3608,12.5,18.3,17.8,46.1,969.7
2024-04-07 09:00:00,2136,6660,,3609,13,18.6,18.7,45.6,969.2
2024-04-07 09:00:00,2136,6660,,3609,13,18.6,18.7,45.6,969.2
2024-04-07 10:00:00,2099,6539,,3609,14.3,19.4,19.9,42.9,970.6
2024-04-07 10:00:00,2099,6539,,3609,14.3,19.4,19.9,42.9,970.6
2024-04-07 11:00:00,1923,11814,,3608,14.3,20.6,21.2,38.4,971.2
2024-04-07 11:00:00,1923,11814,,3608,14.3,20.6,21.2,38.4,971.2
2024-04-07 12:00:00,1973,6315,,3608,14.2,22.5,21.8,39.2,972
2024-04-07 12:00:00,1973,6315,,3608,14.2,22.5,21.8,39.2,972
2024-04-07 13:00:00,1996,6493,,3609,13.6,24,22,44.6,972.5
2024-04-07 13:00:00,1996,6493,,3609,13.6,24,22,44.6,972.5
2024-04-07 14:00:00,1980,6344,,3608,13.5,25,23.5,38.6,973.3
2024-04-07 14:00:00,1980,6344,,3608,13.5,25,23.5,38.6,973.3
2024-04-07 15:00:00,1922,6530,,3608,13.5,25.9,23.7,38.8,973.2
2024-04-07 15:00:00,1922,6530,,3608,13.5,25.9,23.7,38.8,973.2
2024-04-07 16:00:00,2008,6452,,3609,13.5,26.4,24.2,38.8,973.4
2024-04-07 16:00:00,2008,6452,,3609,13.5,26.4,24.2,38.8,973.4
2024-04-07 17:00:00,2026,6315,,3609,13.5,27.7,23.4,43.3,972.9
2024-04-07 17:00:00,2026,6315,,3609,13.5,27.7,23.4,43.3,972.9
2024-04-07 18:00:00,2070,6328,,3608,13.4,27.6,23.4,49.3,972.6
2024-04-07 18:00:00,2070,6328,,3608,13.4,27.6,23.4,49.3,972.6
2024-04-07 19:00:00,1997,6307,,3609,13.5,27.5,22.3,49.4,972.3
2024-04-07 19:00:00,1997,6307,,3609,13.5,27.5,22.3,49.4,972.3
2024-04-07 20:00:00,1988,6484,,3608,12.9,26.7,20.6,54.8,971.7
2024-04-07 20:00:00,1988,6484,,3608,12.9,26.7,20.6,54.8,971.7
2024-04-07 21:00:00,1978,6533,,3609,12.7,24.8,19.2,56.2,971.5
2024-04-07 21:00:00,1978,6533,,3609,12.7,24.8,19.2,56.2,971.5
2024-04-07 22:00:00,2011,6440,,3609,12.7,23,18.4,58.5,971.3
2024-04-07 22:00:00,2011,6440,,3609,12.7,23,18.4,58.5,971.3
2024-04-07 23:00:00,2055,6531,,3608,12.6,21.7,18.1,58.8,971.1
2024-04-07 23:00:00,2055,6531,,3608,12.6,21.7,18.1,58.8,971.1
2024-04-08 00:00:00,2098,6639,,3609,12.6,20.9,17.1,64.4,970.6
2024-04-08 00:00:00,2098,6639,,3609,12.6,20.9,17.1,64.4,970.6
2024-04-08 01:00:00,2133,6531,,3608,12.6,20,17.9,59.2,970.1
2024-04-08 01:00:00,2133,6531,,3608,12.6,20,17.9,59.2,970.1
2024-04-08 02:00:00,2022,6886,,3608,12.5,19.6,17.7,58.6,969.7
2024-04-08 02:00:00,2022,6886,,3608,12.5,19.6,17.7,58.6,969.7
2024-04-08 03:00:00,2136,6840,,3608,12.5,19.4,16.2,65.6,969
2024-04-08 03:00:00,2136,6840,,3608,12.5,19.4,16.2,65.6,969
2024-04-08 04:00:00,2012,6755,,3609,12.5,19.1,16.2,65.2,968.4
2024-04-08 04:00:00,2012,6755,,3609,12.5,19.1,16.2,65.2,968.4
2024-04-08 05:00:00,2110,6787,,3609,12.5,18.5,14.5,72.4,967.8
2024-04-08 05:00:00,2110,6787,,3609,12.5,18.5,14.5,72.4,967.8
2024-04-08 06:00:00,2065,6773,,3608,12.5,17.6,16.2,63.4,967.2
2024-04-08 06:00:00,2065,6773,,3608,12.5,17.6,16.2,63.4,967.2
2024-04-08 07:00:00,2004,6854,,3609,12.5,17.5,16.4,58.8,967.3
2024-04-08 07:00:00,2004,6854,,3609,12.5,17.5,16.4,58.8,967.3
2024-04-08 08:00:00,2103,6815,,3609,12.5,17.6,17.5,52.8,967.3
2024-04-08 08:00:00,2103,6815,,3609,12.5,17.6,17.5,52.8,967.3
2024-04-08 09:00:00,2000,6656,,3608,12.7,18.1,18,53.4,967.1
2024-04-08 09:00:00,2000,6656,,3608,12.7,18.1,18,53.4,967.1
2024-04-08 10:00:00,2058,6747,,3608,13.6,18.5,18.2,59.6,967.2
2024-04-08 10:00:00,2058,6747,,3608,13.6,18.5,18.2,59.6,967.2
2024-04-08 11:00:00,1995,10589,,3608,14.4,19.4,19.4,64,967.6
2024-04-08 11:00:00,1995,10589,,3608,14.4,19.4,19.4,64,967.6
2024-04-08 12:00:00,2111,5903,,3609,14.2,21.1,22.5,45.9,967.8
2024-04-08 12:00:00,2111,5903,,3609,14.2,21.1,22.5,45.9,967.8
2024-04-08 13:00:00,2114,6480,,3608,13.5,23.7,23.3,43.7,967.4
2024-04-08 13:00:00,2114,6480,,3608,13.5,23.7,23.3,43.7,967.4
2024-04-08 14:00:00,2107,6652,,3609,13.6,25.1,25.7,32.5,967.1
2024-04-08 14:00:00,2107,6652,,3609,13.6,25.1,25.7,32.5,967.1
2024-04-08 15:00:00,2034,6499,,3609,13.4,26.9,26.4,31.1,966.5
2024-04-08 15:00:00,2034,6499,,3609,13.4,26.9,26.4,31.1,966.5
2024-04-08 16:00:00,2053,6432,,3608,13.4,28,25.7,32,966.5
2024-04-08 16:00:00,2053,6432,,3608,13.4,28,25.7,32,966.5
2024-04-08 17:00:00,2124,6225,,3608,13.4,28.6,26.3,31.1,966.4
2024-04-08 17:00:00,2124,6225,,3608,13.4,28.6,26.3,31.1,966.4
2024-04-08 18:00:00,2135,6268,,3620,13.4,29.2,26,31,966.4
2024-04-08 18:00:00,2135,6268,,3620,13.4,29.2,26,31,966.4
2024-04-08 19:00:00,2104,6173,,3608,13.5,29.4,24.1,41.4,966.2
2024-04-08 19:00:00,2104,6173,,3608,13.5,29.4,24.1,41.4,966.2
2024-04-08 20:00:00,2118,6349,,3608,12.9,28.2,22.8,42.8,965.7
2024-04-08 20:00:00,2118,6349,,3608,12.9,28.2,22.8,42.8,965.7
2024-04-08 21:00:00,2104,6362,,3609,12.7,26.6,22,44.2,965.5
2024-04-08 21:00:00,2104,6362,,3609,12.7,26.6,22,44.2,965.5
